time_s,ecg_mv
22.46,-0.32989
22.464,-0.32534
22.468,-0.31316
22.472,-0.31242
22.476,-0.3314
22.48,-0.32975
22.484,-0.3252
22.488,-0.33082
22.492,-0.34497
22.496,-0.35542
22.5,-0.33022
22.504,-0.32838
22.508,-0.33882
22.512,-0.35666
22.516,-0.34537
22.52,-0.35642
22.524,-0.35568
22.528,-0.36191
22.532,-0.35276
22.536,-0.35148
22.54,-0.34902
22.544,-0.3598
22.548,-0.35878
22.552,-0.35347
22.556,-0.35899
22.56,-0.37121
22.564,-0.36945
22.568,-0.37017
22.572,-0.37399
22.576,-0.38827
22.58,-0.38859
22.584,-0.37255
22.588,-0.37239
22.592,-0.37811
22.596,-0.38131
22.6,-0.37051
22.604,-0.3641
22.608,-0.37531
22.612,-0.37901
22.616,-0.36759
22.62,-0.3593
22.624,-0.36283
22.628,-0.37907
22.632,-0.37825
22.636,-0.35953
22.64,-0.36501
22.644,-0.38263
22.648,-0.3706
22.652,-0.36078
22.656,-0.3695
22.66,-0.38179
22.664,-0.36879
22.668,-0.36019
22.672,-0.35227
22.676,-0.36289
22.68,-0.35488
22.684,-0.34202
22.688,-0.32749
22.692,-0.32261
22.696,-0.32617
22.7,-0.30229
22.704,-0.29687
22.708,-0.30188
22.712,-0.293
22.716,-0.27449
22.72,-0.26466
22.724,-0.25899
22.728,-0.27291
22.732,-0.26977
22.736,-0.27041
22.74,-0.27651
22.744,-0.29341
22.748,-0.29377
22.752,-0.2755
22.756,-0.28507
22.76,-0.29704
22.764,-0.2802
22.768,-0.24586
22.772,-0.26177
22.776,-0.31895
22.78,-0.34271
22.784,-0.35042
22.788,-0.37298
22.792,-0.39411
22.796,-0.4035
22.8,-0.38721
22.804,-0.38304
22.808,-0.40127
22.812,-0.41009
22.816,-0.39522
22.82,-0.39523
22.824,-0.40725
22.828,-0.41566
22.832,-0.39873
22.836,-0.38984
22.84,-0.39474
22.844,-0.41538
22.848,-0.4102
22.852,-0.40054
22.856,-0.43853
22.86,-0.50871
22.864,-0.55258
22.868,-0.58018
22.872,-0.63832
22.876,-0.62601
22.88,-0.46678
22.884,-0.31373
22.888,-0.18439
22.892,0.00154
22.896,0.29394
22.9,0.66624
22.904,0.91225
22.908,0.92751
22.912,0.5179
22.916,-0.10683
22.92,-0.47703
22.924,-0.53096
22.928,-0.47172
22.932,-0.43865
22.936,-0.44317
22.94,-0.43821
22.944,-0.4489
22.948,-0.45587
22.952,-0.45249
22.956,-0.45429
22.96,-0.46717
22.964,-0.46431
22.968,-0.44422
22.972,-0.44531
22.976,-0.45202
22.98,-0.46001
22.984,-0.4414
22.988,-0.44583
22.992,-0.44967
22.996,-0.45507
23.0,-0.44776
23.004,-0.44455
23.008,-0.4532
23.012,-0.45473
23.016,-0.44863
23.02,-0.43825
23.024,-0.43399
23.028,-0.44952
23.032,-0.43619
23.036,-0.43841
23.04,-0.45051
23.044,-0.45464
23.048,-0.45457
23.052,-0.43426
23.056,-0.4463
23.06,-0.46004
23.064,-0.45211
23.068,-0.44238
23.072,-0.44105
23.076,-0.45661
23.08,-0.45663
23.084,-0.44976
23.088,-0.43672
23.092,-0.45738
23.096,-0.46574
23.1,-0.44914
23.104,-0.44596
23.108,-0.44049
23.112,-0.45102
23.116,-0.43699
23.12,-0.43786
23.124,-0.44191
23.128,-0.45522
23.132,-0.44367
23.136,-0.43779
23.14,-0.44784
23.144,-0.45121
23.148,-0.45027
23.152,-0.44271
23.156,-0.45894
23.16,-0.47103
23.164,-0.47667
23.168,-0.45993
23.172,-0.45452
23.176,-0.46781
23.18,-0.46968
23.184,-0.45493
23.188,-0.45797
23.192,-0.4525
23.196,-0.45154
23.2,-0.43088
23.204,-0.41306
23.208,-0.42268
23.212,-0.42045
23.216,-0.395
23.22,-0.3688
23.224,-0.37406
23.228,-0.37654
23.232,-0.35397
23.236,-0.34779
23.24,-0.33531
23.244,-0.35243
23.248,-0.35213
23.252,-0.33079
23.256,-0.34616
23.26,-0.34737
23.264,-0.34376
23.268,-0.32106
23.272,-0.32313
23.276,-0.34154
23.28,-0.33934
23.284,-0.33899
23.288,-0.33863
23.292,-0.35669
23.296,-0.36183
23.3,-0.33961
23.304,-0.34457
23.308,-0.36314
23.312,-0.36249
23.316,-0.3615
23.32,-0.35111
23.324,-0.35572
23.328,-0.37199
23.332,-0.3751
23.336,-0.35484
23.34,-0.36268
23.344,-0.37897
23.348,-0.37826
23.352,-0.35891
23.356,-0.37052
23.36,-0.3932
23.364,-0.3827
23.368,-0.38325
23.372,-0.38744
23.376,-0.39706
23.38,-0.39665
23.384,-0.39091
23.388,-0.39367
23.392,-0.40941
23.396,-0.41681
23.4,-0.40437
23.404,-0.3973
23.408,-0.41588
23.412,-0.41552
23.416,-0.41529
23.42,-0.40223
23.424,-0.4011
23.428,-0.41718
23.432,-0.41149
23.436,-0.39046
23.44,-0.39377
23.444,-0.41031
23.448,-0.40916
23.452,-0.39773
23.456,-0.40504
23.46,-0.41062
23.464,-0.41448
23.468,-0.41143
23.472,-0.39604
23.476,-0.40759
23.48,-0.40979
23.484,-0.3994
23.488,-0.3932
23.492,-0.39887
23.496,-0.39812
23.5,-0.37152
23.504,-0.36017
23.508,-0.35415
23.512,-0.35428
23.516,-0.34285
23.52,-0.32745
23.524,-0.33294
23.528,-0.34747
23.532,-0.33555
23.536,-0.30288
23.54,-0.30511
23.544,-0.31255
23.548,-0.30845
23.552,-0.30249
23.556,-0.30438
23.56,-0.32924
23.564,-0.31835
23.568,-0.29516
23.572,-0.30804
23.576,-0.32613
23.58,-0.30357
23.584,-0.28129
23.588,-0.31768
23.592,-0.36837
23.596,-0.38907
23.6,-0.39359
23.604,-0.40028
23.608,-0.42202
23.612,-0.43642
23.616,-0.42362
23.62,-0.41092
23.624,-0.42252
23.628,-0.43472
23.632,-0.43037
23.636,-0.42044
23.64,-0.42751
23.644,-0.44521
23.648,-0.42955
23.652,-0.42742
23.656,-0.42823
23.66,-0.4372
23.664,-0.4474
23.668,-0.44269
23.672,-0.43569
23.676,-0.46544
23.68,-0.50319
23.684,-0.55237
23.688,-0.57358
23.692,-0.63858
23.696,-0.65662
23.7,-0.5108
23.704,-0.28569
23.708,-0.0488
23.712,0.33825
23.716,0.71622
23.72,0.84806
23.724,0.66389
23.728,0.08662
23.732,-0.43293
23.736,-0.58338
23.74,-0.54441
23.744,-0.49869
23.748,-0.47328
23.752,-0.47116
23.756,-0.46465
23.76,-0.48578
23.764,-0.48294
23.768,-0.46699
23.772,-0.47213
23.776,-0.48504
23.78,-0.48718
23.784,-0.47255
23.788,-0.47299
23.792,-0.48968
23.796,-0.49675
23.8,-0.4915
23.804,-0.48388
23.808,-0.48884
23.812,-0.49228
23.816,-0.4872
23.82,-0.47746
23.824,-0.48047
23.828,-0.49053
23.832,-0.48094
23.836,-0.47817
23.84,-0.48287
23.844,-0.50332
23.848,-0.49508
23.852,-0.48632
23.856,-0.47363
23.86,-0.48643
23.864,-0.48039
23.868,-0.47215
23.872,-0.47537
23.876,-0.49362
23.88,-0.49692
23.884,-0.48313
23.888,-0.47607
23.892,-0.50027
23.896,-0.49866
23.9,-0.49168
23.904,-0.48431
23.908,-0.48786
23.912,-0.49969
23.916,-0.49039
23.92,-0.47561
23.924,-0.48748
23.928,-0.49515
23.932,-0.48146
23.936,-0.47865
23.94,-0.47903
23.944,-0.48016
23.948,-0.4685
23.952,-0.46164
23.956,-0.47337
23.96,-0.47793
23.964,-0.48845
23.968,-0.47431
23.972,-0.47748
23.976,-0.50064
23.98,-0.50434
23.984,-0.48557
23.988,-0.48479
23.992,-0.49555
23.996,-0.50776
24.0,-0.48956
24.004,-0.49116
24.008,-0.49642
24.012,-0.49225
24.016,-0.47111
24.02,-0.44666
24.024,-0.45138
24.028,-0.44595
24.032,-0.4149
24.036,-0.38591
24.04,-0.38919
24.044,-0.39257
24.048,-0.38158
24.052,-0.37044
24.056,-0.37686
24.06,-0.38815
24.064,-0.39113
24.068,-0.3766
24.072,-0.37105
24.076,-0.3892
24.08,-0.38394
24.084,-0.38362
24.088,-0.37187
24.092,-0.38464
24.096,-0.37985
24.1,-0.37373
24.104,-0.36742
24.108,-0.37525
24.112,-0.38838
24.116,-0.36809
24.12,-0.36524
24.124,-0.37389
24.128,-0.39148
24.132,-0.39119
24.136,-0.38146
24.14,-0.39591
24.144,-0.41348
24.148,-0.4153
24.152,-0.39866
24.156,-0.39723
24.16,-0.41652
24.164,-0.41452
24.168,-0.40628
24.172,-0.41462
24.176,-0.42866
24.18,-0.43024
24.184,-0.42119
24.188,-0.40766
24.192,-0.41358
24.196,-0.42693
24.2,-0.41095
24.204,-0.41392
24.208,-0.42249
24.212,-0.44744
24.216,-0.44086
24.22,-0.42734
24.224,-0.43715
24.228,-0.44823
24.232,-0.44364
24.236,-0.42261
24.24,-0.42222
24.244,-0.44276
24.248,-0.44353
24.252,-0.42609
24.256,-0.42916
24.26,-0.44982
24.264,-0.44472
24.268,-0.42939
24.272,-0.42162
24.276,-0.42963
24.28,-0.4309
24.284,-0.41501
24.288,-0.40924
24.292,-0.42262
24.296,-0.42431
24.3,-0.42244
24.304,-0.42227
24.308,-0.42392
24.312,-0.44228
24.316,-0.42894
24.32,-0.41962
24.324,-0.41792
24.328,-0.41989
24.332,-0.38958
24.336,-0.36634
24.34,-0.37065
24.344,-0.36589
24.348,-0.35248
24.352,-0.33485
24.356,-0.3181
24.36,-0.32685
24.364,-0.32449
24.368,-0.31408
24.372,-0.31542
24.376,-0.33021
24.38,-0.34536
24.384,-0.33193
24.388,-0.3283
24.392,-0.36141
24.396,-0.37284
24.4,-0.33951
24.404,-0.29859
24.408,-0.30888
24.412,-0.34714
24.416,-0.37079
24.42,-0.37517
24.424,-0.39802
24.428,-0.42839
24.432,-0.43063
24.436,-0.42938
24.44,-0.44083
24.444,-0.45894
24.448,-0.46024
24.452,-0.45726
24.456,-0.44864
24.46,-0.45807
24.464,-0.47199
24.468,-0.46414
24.472,-0.47041
24.476,-0.48597
24.48,-0.48313
24.484,-0.46298
24.488,-0.47463
24.492,-0.48735
24.496,-0.49675
24.5,-0.48872
24.504,-0.5032
24.508,-0.55548
24.512,-0.60414
24.516,-0.61717
24.52,-0.66102
24.524,-0.67269
24.528,-0.56298
24.532,-0.37748
24.536,-0.13771
24.54,0.23625
24.544,0.5754
24.548,0.73672
24.552,0.60286
24.556,0.12063
24.56,-0.36852
24.564,-0.59096
24.568,-0.60491
24.572,-0.54872
24.576,-0.53347
24.58,-0.53715
24.584,-0.51831
24.588,-0.50959
24.592,-0.50992
24.596,-0.51573
24.6,-0.49489
24.604,-0.49546
24.608,-0.49716
24.612,-0.51454
24.616,-0.51556
24.62,-0.50731
24.624,-0.5033
24.628,-0.51591
24.632,-0.5073
24.636,-0.50591
24.64,-0.52121
24.644,-0.52728
24.648,-0.52982
24.652,-0.52688
24.656,-0.52049
24.66,-0.52655
24.664,-0.52242
24.668,-0.51537
24.672,-0.51073
24.676,-0.51843
24.68,-0.53186
24.684,-0.517
24.688,-0.50607
24.692,-0.52392
24.696,-0.52972
24.7,-0.50894
24.704,-0.49535
24.708,-0.50963
24.712,-0.52008
24.716,-0.51741
24.72,-0.50204
24.724,-0.50674
24.728,-0.51624
24.732,-0.5084
24.736,-0.51484
24.74,-0.51369
24.744,-0.50257
24.748,-0.52103
24.752,-0.50956
24.756,-0.49179
24.76,-0.50187
24.764,-0.49719
24.768,-0.48189
24.772,-0.48419
24.776,-0.50348
24.78,-0.50624
24.784,-0.50044
24.788,-0.49867
24.792,-0.5083
24.796,-0.50958
24.8,-0.50595
24.804,-0.51293
24.808,-0.52069
24.812,-0.53746
24.816,-0.53502
24.82,-0.52801
24.824,-0.54051
24.828,-0.5568
24.832,-0.54471
24.836,-0.54266
24.84,-0.54133
24.844,-0.55135
24.848,-0.54725
24.852,-0.52192
24.856,-0.51147
24.86,-0.50129
24.864,-0.50487
24.868,-0.47356
24.872,-0.46644
24.876,-0.46125
24.88,-0.45527
24.884,-0.43445
24.888,-0.42593
24.892,-0.43103
24.896,-0.44212
24.9,-0.43188
24.904,-0.40801
24.908,-0.41554
24.912,-0.41688
24.916,-0.40279
24.92,-0.39226
24.924,-0.39802
24.928,-0.41182
24.932,-0.39591
24.936,-0.39696
24.94,-0.41014
24.944,-0.41596
24.948,-0.41328
24.952,-0.4045
24.956,-0.40596
24.96,-0.42109
24.964,-0.413
24.968,-0.39754
24.972,-0.40476
24.976,-0.41497
24.98,-0.42516
24.984,-0.40659
24.988,-0.40218
24.992,-0.41976
24.996,-0.41778
25.0,-0.40963
25.004,-0.41377
25.008,-0.42628
25.012,-0.43883
25.016,-0.43062
25.02,-0.43049
25.024,-0.42894
25.028,-0.44555
25.032,-0.44405
25.036,-0.42382
25.04,-0.42184
25.044,-0.43036
25.048,-0.45466
25.052,-0.442
25.056,-0.43238
25.06,-0.44144
25.064,-0.43803
25.068,-0.42617
25.072,-0.41356
25.076,-0.43526
25.08,-0.45531
25.084,-0.44951
25.088,-0.43745
25.092,-0.43769
25.096,-0.4514
25.1,-0.44476
25.104,-0.42417
25.108,-0.44661
25.112,-0.45586
25.116,-0.44048
25.12,-0.42217
25.124,-0.43459
25.128,-0.4499
25.132,-0.42877
25.136,-0.41239
25.14,-0.42745
25.144,-0.44591
25.148,-0.43288
25.152,-0.42936
25.156,-0.42707
25.16,-0.42746
25.164,-0.41291
25.168,-0.39793
25.172,-0.36192
25.176,-0.38369
25.18,-0.39507
25.184,-0.36522
25.188,-0.34986
25.192,-0.36366
25.196,-0.37798
25.2,-0.35224
25.204,-0.32631
25.208,-0.32616
25.212,-0.32631
25.216,-0.31899
25.22,-0.31553
25.224,-0.33134
25.228,-0.35577
25.232,-0.34332
25.236,-0.34155
25.24,-0.3639
25.244,-0.38164
25.248,-0.36414
25.252,-0.32336
25.256,-0.34595
25.26,-0.38788
25.264,-0.40905
25.268,-0.42067
25.272,-0.43503
25.276,-0.45626
25.28,-0.45163
25.284,-0.44676
25.288,-0.43949
25.292,-0.4529
25.296,-0.46296
25.3,-0.46118
25.304,-0.45302
25.308,-0.46481
25.312,-0.47684
25.316,-0.45461
25.32,-0.45989
25.324,-0.4701
25.328,-0.47681
25.332,-0.47961
25.336,-0.47158
25.34,-0.46936
25.344,-0.48544
25.348,-0.48658
25.352,-0.51469
25.356,-0.54827
25.36,-0.58311
25.364,-0.63866
25.368,-0.66083
25.372,-0.54561
25.376,-0.37154
25.38,-0.12621
25.384,0.23161
25.388,0.60375
25.392,0.81835
25.396,0.75816
25.4,0.34347
25.404,-0.19096
25.408,-0.51383
25.412,-0.61809
25.416,-0.60191
25.42,-0.53799
25.424,-0.51303
25.428,-0.52586
25.432,-0.50817
25.436,-0.49429
25.44,-0.49913
25.444,-0.50758
25.448,-0.49997
25.452,-0.49879
25.456,-0.49814
25.46,-0.51191
25.464,-0.50785
25.468,-0.49185
25.472,-0.50145
25.476,-0.51084
25.48,-0.51438
25.484,-0.49126
25.488,-0.49081
25.492,-0.50952
25.496,-0.52
25.5,-0.50092
25.504,-0.49957
25.508,-0.50674
25.512,-0.50234
25.516,-0.49461
25.52,-0.482
25.524,-0.48833
25.528,-0.49759
25.532,-0.49667
25.536,-0.48432
25.54,-0.50015
25.544,-0.50616
25.548,-0.50739
25.552,-0.49246
25.556,-0.49057
25.56,-0.5077
25.564,-0.51137
25.568,-0.49365
25.572,-0.49393
25.576,-0.51428
25.58,-0.50421
25.584,-0.49727
25.588,-0.48667
25.592,-0.49445
25.596,-0.50468
25.6,-0.48311
25.604,-0.48031
25.608,-0.49037
25.612,-0.51687
25.616,-0.51184
25.62,-0.50783
25.624,-0.51742
25.628,-0.54051
25.632,-0.52934
25.636,-0.52692
25.64,-0.53705
25.644,-0.55232
25.648,-0.55086
25.652,-0.53891
25.656,-0.54308
25.66,-0.54572
25.664,-0.54103
25.668,-0.52851
25.672,-0.52716
25.676,-0.52301
25.68,-0.51275
25.684,-0.49136
25.688,-0.46968
25.692,-0.46777
25.696,-0.46134
25.7,-0.43772
25.704,-0.41302
25.708,-0.41383
25.712,-0.40157
25.716,-0.38871
25.72,-0.37976
25.724,-0.38606
25.728,-0.39366
25.732,-0.38224
25.736,-0.36789
25.74,-0.37897
25.744,-0.38009
25.748,-0.37532
25.752,-0.36687
25.756,-0.36956
25.76,-0.39277
25.764,-0.39693
25.768,-0.38591
25.772,-0.3929
25.776,-0.40408
25.78,-0.41147
25.784,-0.39626
25.788,-0.39229
25.792,-0.39714
25.796,-0.4071
25.8,-0.39331
25.804,-0.39077
25.808,-0.40885
25.812,-0.41136
25.816,-0.40174
25.82,-0.38813
25.824,-0.39508
25.828,-0.40141
25.832,-0.3981
25.836,-0.38552
25.84,-0.41032
25.844,-0.41895
25.848,-0.41387
25.852,-0.40891
25.856,-0.40786
25.86,-0.42966
25.864,-0.43216
25.868,-0.42557
25.872,-0.41122
25.876,-0.4313
25.88,-0.44318
25.884,-0.41634
25.888,-0.41573
25.892,-0.42789
25.896,-0.43658
25.9,-0.40965
25.904,-0.41834
25.908,-0.4141
25.912,-0.41463
25.916,-0.39986
25.92,-0.3905
25.924,-0.39221
25.928,-0.40905
25.932,-0.3998
25.936,-0.39363
25.94,-0.39842
25.944,-0.41731
25.948,-0.41756
25.952,-0.39486
25.956,-0.39553
25.96,-0.41352
25.964,-0.41624
25.968,-0.39991
25.972,-0.38899
25.976,-0.40009
25.98,-0.39206
25.984,-0.37714
25.988,-0.35365
25.992,-0.34581
25.996,-0.33626
26.0,-0.31699
26.004,-0.3007
26.008,-0.31702
26.012,-0.3195
26.016,-0.29086
26.02,-0.2749
26.024,-0.28596
26.028,-0.29763
26.032,-0.3027
26.036,-0.30034
26.04,-0.31206
26.044,-0.3219
26.048,-0.3046
26.052,-0.31178
26.056,-0.31453
26.06,-0.30773
26.064,-0.27611
26.068,-0.2522
26.072,-0.29164
26.076,-0.33204
26.08,-0.34729
26.084,-0.35291
26.088,-0.36851
26.092,-0.38649
26.096,-0.40465
26.1,-0.3999
26.104,-0.39568
26.108,-0.41573
26.112,-0.42305
26.116,-0.41738
26.12,-0.41573
26.124,-0.41723
26.128,-0.42947
26.132,-0.41992
26.136,-0.40582
26.14,-0.40742
26.144,-0.43079
26.148,-0.42045
26.152,-0.42411
26.156,-0.45622
26.16,-0.52118
26.164,-0.55505
26.168,-0.58033
26.172,-0.60714
26.176,-0.51533
26.18,-0.29108
26.184,-0.02738
26.188,0.35338
26.192,0.73084
26.196,0.96011
26.2,1.04806
26.204,0.8928
26.208,0.40556
26.212,-0.19592
26.216,-0.53062
26.22,-0.55712
26.224,-0.51254
26.228,-0.45811
26.232,-0.45079
26.236,-0.44262
26.24,-0.44629
26.244,-0.46436
26.248,-0.46551
26.252,-0.46477
26.256,-0.46755
26.26,-0.48532
26.264,-0.47804
26.268,-0.4706
26.272,-0.46118
26.276,-0.4646
26.28,-0.47807
26.284,-0.46446
26.288,-0.45412
26.292,-0.45989
26.296,-0.46003
26.3,-0.45571
26.304,-0.4482
26.308,-0.45664
26.312,-0.47186
26.316,-0.46312
26.32,-0.4515
26.324,-0.45139
26.328,-0.47849
26.332,-0.4575
26.336,-0.43426
26.34,-0.44432
26.344,-0.45819
26.348,-0.45765
26.352,-0.43188
26.356,-0.43015
26.36,-0.45798
26.364,-0.45558
26.368,-0.44508
26.372,-0.44154
26.376,-0.44469
26.38,-0.44775
26.384,-0.43683
26.388,-0.44347
26.392,-0.45341
26.396,-0.45334
26.4,-0.46084
26.404,-0.44013
26.408,-0.45751
26.412,-0.46355
26.416,-0.43666
26.42,-0.43073
26.424,-0.44356
26.428,-0.46539
26.432,-0.46235
26.436,-0.4556
26.44,-0.45593
26.444,-0.46863
26.448,-0.46781
26.452,-0.45269
26.456,-0.45397
26.46,-0.46948
26.464,-0.46393
26.468,-0.45458
26.472,-0.44836
26.476,-0.4464
26.48,-0.437
26.484,-0.42434
26.488,-0.41505
26.492,-0.40072
26.496,-0.39469
26.5,-0.38154
26.504,-0.36569
26.508,-0.35902
26.512,-0.35891
26.516,-0.35368
26.52,-0.33573
26.524,-0.33986
26.528,-0.34268
26.532,-0.32561
26.536,-0.32008
26.54,-0.32471
26.544,-0.33204
26.548,-0.3296
26.552,-0.32344
26.556,-0.33769
26.56,-0.35693
26.564,-0.36293
26.568,-0.33793
26.572,-0.3464
26.576,-0.35231
26.58,-0.35892
26.584,-0.34157
26.588,-0.32765
26.592,-0.34653
26.596,-0.3563
26.6,-0.34241
26.604,-0.34651
26.608,-0.3582
26.612,-0.37344
26.616,-0.36552
26.62,-0.36177
26.624,-0.36283
26.628,-0.37872
26.632,-0.36998
26.636,-0.36363
26.64,-0.36831
26.644,-0.38734
26.648,-0.38283
26.652,-0.37049
26.656,-0.37023
26.66,-0.38342
26.664,-0.38366
26.668,-0.3559
26.672,-0.35421
26.676,-0.37889
26.68,-0.37828
26.684,-0.37328
26.688,-0.36883
26.692,-0.39534
26.696,-0.39338
26.7,-0.38513
26.704,-0.38305
26.708,-0.38272
26.712,-0.39337
26.716,-0.38615
26.72,-0.37451
26.724,-0.37851
26.728,-0.38736
26.732,-0.37791
26.736,-0.37234
26.74,-0.36795
26.744,-0.36845
26.748,-0.35805
26.752,-0.35293
26.756,-0.33837
26.76,-0.35207
26.764,-0.33914
26.768,-0.3074
26.772,-0.29223
26.776,-0.31145
26.78,-0.30444
26.784,-0.28314
26.788,-0.28733
26.792,-0.27979
26.796,-0.2734
26.8,-0.26053
26.804,-0.24488
26.808,-0.25905
26.812,-0.27368
26.816,-0.28051
26.82,-0.2654
26.824,-0.26453
26.828,-0.27422
26.832,-0.26278
26.836,-0.24082
26.84,-0.22959
26.844,-0.27076
26.848,-0.30835
26.852,-0.31339
26.856,-0.33405
26.86,-0.36299
26.864,-0.37367
26.868,-0.36661
26.872,-0.37033
26.876,-0.37316
26.88,-0.3846
26.884,-0.37875
26.888,-0.36118
26.892,-0.37329
26.896,-0.3808
26.9,-0.37419
26.904,-0.38032
26.908,-0.39055
26.912,-0.40265
26.916,-0.39201
26.92,-0.39006
26.924,-0.39204
26.928,-0.41604
26.932,-0.42896
26.936,-0.47085
26.94,-0.51067
26.944,-0.55985
26.948,-0.61141
26.952,-0.53288
26.956,-0.34014
26.96,-0.13447
26.964,0.21403
26.968,0.62352
26.972,0.84908
26.976,0.78434
26.98,0.31189
26.984,-0.23605
26.988,-0.50325
26.992,-0.51206
26.996,-0.44694
27.0,-0.41707
27.004,-0.41299
27.008,-0.40608
27.012,-0.41803
27.016,-0.41622
27.02,-0.40407
27.024,-0.41963
27.028,-0.42762
27.032,-0.41307
27.036,-0.40463
27.04,-0.40689
27.044,-0.4253
27.048,-0.42432
27.052,-0.41214
27.056,-0.40865
27.06,-0.43065
27.064,-0.43108
27.068,-0.41979
27.072,-0.41739
27.076,-0.43045
27.08,-0.4289
27.084,-0.41622
27.088,-0.40918
27.092,-0.42058
27.096,-0.42174
27.1,-0.40293
27.104,-0.40381
27.108,-0.40005
27.112,-0.41584
27.116,-0.40854
27.12,-0.40005
27.124,-0.4142
27.128,-0.42582
27.132,-0.42159
27.136,-0.41215
27.14,-0.4137
27.144,-0.42913
27.148,-0.42032
27.152,-0.40839
27.156,-0.40151
27.16,-0.41089
27.164,-0.41841
27.168,-0.40141
27.172,-0.39355
27.176,-0.39885
27.18,-0.40392
27.184,-0.39349
27.188,-0.39667
27.192,-0.40926
27.196,-0.43099
27.2,-0.42206
27.204,-0.40844
27.208,-0.42015
27.212,-0.43631
27.216,-0.42344
27.22,-0.41952
27.224,-0.42431
27.228,-0.43955
27.232,-0.42475
27.236,-0.41365
27.24,-0.42841
27.244,-0.43255
27.248,-0.40699
27.252,-0.38621
27.256,-0.37649
27.26,-0.38304
27.264,-0.38044
27.268,-0.35416
27.272,-0.34391
27.276,-0.36442
27.28,-0.35129
27.284,-0.33447
27.288,-0.3234
27.292,-0.3324
27.296,-0.33862
27.3,-0.32439
27.304,-0.30593
27.308,-0.31093
27.312,-0.33439
27.316,-0.32264
27.32,-0.31306
27.324,-0.31033
27.328,-0.31222
27.332,-0.30512
27.336,-0.29682
27.34,-0.30447
27.344,-0.32845
27.348,-0.32684
27.352,-0.30573
27.356,-0.32697
27.36,-0.33482
27.364,-0.34068
27.368,-0.32571
27.372,-0.33654
27.376,-0.35482
27.38,-0.35476
27.384,-0.35062
27.388,-0.33298
27.392,-0.34949
27.396,-0.35537
27.4,-0.34836
27.404,-0.34437
27.408,-0.35353
27.412,-0.36436
27.416,-0.35845
27.42,-0.35682
27.424,-0.36496
27.428,-0.37838
27.432,-0.38056
27.436,-0.37014
27.44,-0.38334
27.444,-0.38416
27.448,-0.38128
27.452,-0.373
27.456,-0.37046
27.46,-0.37386
27.464,-0.3668
27.468,-0.36061
27.472,-0.35648
27.476,-0.3885
27.48,-0.39866
27.484,-0.38615
27.488,-0.37916
27.492,-0.38973
27.496,-0.37665
27.5,-0.37181
27.504,-0.36291
27.508,-0.36359
27.512,-0.38216
27.516,-0.37218
27.52,-0.37553
27.524,-0.38534
27.528,-0.39747
27.532,-0.37224
27.536,-0.34712
27.54,-0.36805
27.544,-0.38186
27.548,-0.38159
27.552,-0.35767
27.556,-0.35285
27.56,-0.35623
27.564,-0.34489
27.568,-0.32143
27.572,-0.31194
27.576,-0.3226
27.58,-0.30331
27.584,-0.27967
27.588,-0.25712
27.592,-0.2673
27.596,-0.26531
27.6,-0.25645
27.604,-0.25711
27.608,-0.27678
27.612,-0.28435
27.616,-0.27368
27.62,-0.28654
27.624,-0.30039
27.628,-0.28655
27.632,-0.27074
27.636,-0.29139
27.64,-0.32503
27.644,-0.36156
27.648,-0.37717
27.652,-0.38868
27.656,-0.39533
27.66,-0.4166
27.664,-0.40306
27.668,-0.39723
27.672,-0.40351
27.676,-0.40208
27.68,-0.40763
27.684,-0.3926
27.688,-0.39456
27.692,-0.41598
27.696,-0.43266
27.7,-0.4158
27.704,-0.40757
27.708,-0.40712
27.712,-0.4149
27.716,-0.41436
27.72,-0.41406
27.724,-0.44374
27.728,-0.49914
27.732,-0.51584
27.736,-0.52495
27.74,-0.58664
27.744,-0.65082
27.748,-0.62525
27.752,-0.50238
27.756,-0.34316
27.76,-0.12904
27.764,0.25178
27.768,0.62117
27.772,0.79542
27.776,0.63834
27.78,0.13764
27.784,-0.30667
27.788,-0.51702
27.792,-0.54485
27.796,-0.49113
27.8,-0.45403
27.804,-0.4467
27.808,-0.44324
27.812,-0.45321
27.816,-0.44984
27.82,-0.44068
27.824,-0.44229
27.828,-0.4515
27.832,-0.45123
27.836,-0.43404
27.84,-0.43368
27.844,-0.45065
27.848,-0.44731
27.852,-0.43929
27.856,-0.44173
27.86,-0.46154
27.864,-0.45718
27.868,-0.45993
27.872,-0.44354
27.876,-0.48002
27.88,-0.46994
27.884,-0.46044
27.888,-0.45267
27.892,-0.45418
27.896,-0.46706
27.9,-0.45261
27.904,-0.43631
27.908,-0.44399
27.912,-0.44502
27.916,-0.43661
27.92,-0.44574
27.924,-0.44738
27.928,-0.44975
27.932,-0.43576
27.936,-0.4396
27.94,-0.44804
27.944,-0.47021
27.948,-0.45903
27.952,-0.43908
27.956,-0.43877
27.96,-0.45247
27.964,-0.4487
27.968,-0.43333
27.972,-0.44633
27.976,-0.45508
27.98,-0.45675
27.984,-0.43765
27.988,-0.42497
27.992,-0.43865
27.996,-0.46582
28.0,-0.44734
28.004,-0.43758
28.008,-0.46273
28.012,-0.48682
28.016,-0.4825
28.02,-0.47672
28.024,-0.48938
28.028,-0.49353
28.032,-0.48967
28.036,-0.49096
28.04,-0.4945
28.044,-0.50478
28.048,-0.4974
28.052,-0.48296
28.056,-0.46912
28.06,-0.47221
28.064,-0.46265
28.068,-0.41847
